ccode2,country,un_continent,un_region,regime,year
666,Israel,Asia,Western Asia,Democracy,2005
666,Israel,Asia,Western Asia,Democracy,2006
666,Israel,Asia,Western Asia,Democracy,2007
666,Israel,Asia,Western Asia,Democracy,2008
666,Israel,Asia,Western Asia,Democracy,2009
666,Israel,Asia,Western Asia,Democracy,2010
666,Israel,Asia,Western Asia,Democracy,2011
666,Israel,Asia,Western Asia,Democracy,2012
670,Saudi Arabia,Asia,Western Asia,Monarchy,2000
670,Saudi Arabia,Asia,Western Asia,Monarchy,2001
670,Saudi Arabia,Asia,Western Asia,Monarchy,2002
670,Saudi Arabia,Asia,Western Asia,Monarchy,2003
670,Saudi Arabia,Asia,Western Asia,Monarchy,2004
670,Saudi Arabia,Asia,Western Asia,Monarchy,2005
670,Saudi Arabia,Asia,Western Asia,Monarchy,2006
670,Saudi Arabia,Asia,Western Asia,Monarchy,2007
670,Saudi Arabia,Asia,Western Asia,Monarchy,2008
670,Saudi Arabia,Asia,Western Asia,Monarchy,2009
670,Saudi Arabia,Asia,Western Asia,Monarchy,2010
670,Saudi Arabia,Asia,Western Asia,Monarchy,2011
670,Saudi Arabia,Asia,Western Asia,Monarchy,2012
679,Yemen,Asia,Western Asia,Military,2000
679,Yemen,Asia,Western Asia,Military,2001
679,Yemen,Asia,Western Asia,Military,2002
679,Yemen,Asia,Western Asia,Military,2003
679,Yemen,Asia,Western Asia,Military,2004
679,Yemen,Asia,Western Asia,Military,2005
679,Yemen,Asia,Western Asia,Military,2006
679,Yemen,Asia,Western Asia,Military,2007
679,Yemen,Asia,Western Asia,Military,2008
679,Yemen,Asia,Western Asia,Military,2009
679,Yemen,Asia,Western Asia,Military,2010
679,Yemen,Asia,Western Asia,Military,2011
679,Yemen,Asia,Western Asia,Multiparty,2012
690,Kuwait,Asia,Western Asia,Monarchy,2000
690,Kuwait,Asia,Western Asia,Monarchy,2001
690,Kuwait,Asia,Western Asia,Monarchy,2002
690,Kuwait,Asia,Western Asia,Monarchy,2003
690,Kuwait,Asia,Western Asia,Monarchy,2004
690,Kuwait,Asia,Western Asia,Monarchy,2005
690,Kuwait,Asia,Western Asia,Monarchy,2006
690,Kuwait,Asia,Western Asia,Monarchy,2007
690,Kuwait,Asia,Western Asia,Monarchy,2008
690,Kuwait,Asia,Western Asia,Monarchy,2009
690,Kuwait,Asia,Western Asia,Monarchy,2010
690,Kuwait,Asia,Western Asia,Monarchy,2011
690,Kuwait,Asia,Western Asia,Monarchy,2012
692,Bahrain,Asia,Western Asia,Monarchy,2000
692,Bahrain,Asia,Western Asia,Monarchy,2001
692,Bahrain,Asia,Western Asia,Monarchy,2002
692,Bahrain,Asia,Western Asia,Monarchy,2003
692,Bahrain,Asia,Western Asia,Monarchy,2004
692,Bahrain,Asia,Western Asia,Monarchy,2005
692,Bahrain,Asia,Western Asia,Monarchy,2006
692,Bahrain,Asia,Western Asia,Monarchy,2007
692,Bahrain,Asia,Western Asia,Monarchy,2008
692,Bahrain,Asia,Western Asia,Monarchy,2009
692,Bahrain,Asia,Western Asia,Monarchy,2010
692,Bahrain,Asia,Western Asia,Monarchy,2011
692,Bahrain,Asia,Western Asia,Monarchy,2012
694,Qatar,Asia,Western Asia,Monarchy,2000
694,Qatar,Asia,Western Asia,Monarchy,2001
694,Qatar,Asia,Western Asia,Monarchy,2002
694,Qatar,Asia,Western Asia,Monarchy,2003
694,Qatar,Asia,Western Asia,Monarchy,2004
694,Qatar,Asia,Western Asia,Monarchy,2005
694,Qatar,Asia,Western Asia,Monarchy,2006
694,Qatar,Asia,Western Asia,Monarchy,2007
694,Qatar,Asia,Western Asia,Monarchy,2008
694,Qatar,Asia,Western Asia,Monarchy,2009
694,Qatar,Asia,Western Asia,Monarchy,2010
694,Qatar,Asia,Western Asia,Monarchy,2011
694,Qatar,Asia,Western Asia,Monarchy,2012
696,United Arab Emirates,Asia,Western Asia,Monarchy,2000
696,United Arab Emirates,Asia,Western Asia,Monarchy,2001
696,United Arab Emirates,Asia,Western Asia,Monarchy,2002
696,United Arab Emirates,Asia,Western Asia,Monarchy,2003
696,United Arab Emirates,Asia,Western Asia,Monarchy,2004
696,United Arab Emirates,Asia,Western Asia,Monarchy,2005
696,United Arab Emirates,Asia,Western Asia,Monarchy,2006
696,United Arab Emirates,Asia,Western Asia,Monarchy,2007
696,United Arab Emirates,Asia,Western Asia,Monarchy,2008
696,United Arab Emirates,Asia,Western Asia,Monarchy,2009
696,United Arab Emirates,Asia,Western Asia,Monarchy,2010
696,United Arab Emirates,Asia,Western Asia,Monarchy,2011
696,United Arab Emirates,Asia,Western Asia,Monarchy,2012
698,Oman,Asia,Western Asia,Monarchy,2000
698,Oman,Asia,Western Asia,Monarchy,2001
698,Oman,Asia,Western Asia,Monarchy,2002
698,Oman,Asia,Western Asia,Monarchy,2003
698,Oman,Asia,Western Asia,Monarchy,2004
698,Oman,Asia,Western Asia,Monarchy,2005
698,Oman,Asia,Western Asia,Monarchy,2006
698,Oman,Asia,Western Asia,Monarchy,2007
698,Oman,Asia,Western Asia,Monarchy,2008
698,Oman,Asia,Western Asia,Monarchy,2009
698,Oman,Asia,Western Asia,Monarchy,2010
698,Oman,Asia,Western Asia,Monarchy,2011
698,Oman,Asia,Western Asia,Monarchy,2012
700,Afghanistan,Asia,Southern Asia,Military,2000
700,Afghanistan,Asia,Southern Asia,Military,2001
700,Afghanistan,Asia,Southern Asia,Multiparty,2002
700,Afghanistan,Asia,Southern Asia,Multiparty,2003
700,Afghanistan,Asia,Southern Asia,Multiparty,2004
700,Afghanistan,Asia,Southern Asia,Multiparty,2005
700,Afghanistan,Asia,Southern Asia,Multiparty,2006
700,Afghanistan,Asia,Southern Asia,Multiparty,2007
700,Afghanistan,Asia,Southern Asia,Multiparty,2008
700,Afghanistan,Asia,Southern Asia,Multiparty,2009
700,Afghanistan,Asia,Southern Asia,Multiparty,2010
700,Afghanistan,Asia,Southern Asia,Multiparty,2011
700,Afghanistan,Asia,Southern Asia,Multiparty,2012
701,Turkmenistan,Asia,Central Asia,Single Party,2000
701,Turkmenistan,Asia,Central Asia,Single Party,2001
701,Turkmenistan,Asia,Central Asia,Single Party,2002
701,Turkmenistan,Asia,Central Asia,Single Party,2003
701,Turkmenistan,Asia,Central Asia,Single Party,2004
701,Turkmenistan,Asia,Central Asia,Single Party,2005
701,Turkmenistan,Asia,Central Asia,Single Party,2006
701,Turkmenistan,Asia,Central Asia,Single Party,2007
701,Turkmenistan,Asia,Central Asia,Single Party,2008
701,Turkmenistan,Asia,Central Asia,Single Party,2009
701,Turkmenistan,Asia,Central Asia,Single Party,2010
701,Turkmenistan,Asia,Central Asia,Single Party,2011
701,Turkmenistan,Asia,Central Asia,Single Party,2012
702,Tajikistan,Asia,Central Asia,Multiparty,2000
702,Tajikistan,Asia,Central Asia,Multiparty,2001
702,Tajikistan,Asia,Central Asia,Multiparty,2002
702,Tajikistan,Asia,Central Asia,Multiparty,2003
702,Tajikistan,Asia,Central Asia,Multiparty,2004
702,Tajikistan,Asia,Central Asia,Multiparty,2005
702,Tajikistan,Asia,Central Asia,Multiparty,2006
702,Tajikistan,Asia,Central Asia,Multiparty,2007
702,Tajikistan,Asia,Central Asia,Multiparty,2008
702,Tajikistan,Asia,Central Asia,Multiparty,2009
702,Tajikistan,Asia,Central Asia,Multiparty,2010
702,Tajikistan,Asia,Central Asia,Multiparty,2011
702,Tajikistan,Asia,Central Asia,Multiparty,2012
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2000
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2001
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2002
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2003
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2004
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2005
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2006
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2007
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2008
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2009
703,Kyrgyzstan,Asia,Central Asia,Multiparty,2010
703,Kyrgyzstan,Asia,Central Asia,Democracy,2011
703,Kyrgyzstan,Asia,Central Asia,Democracy,2012
704,Uzbekistan,Asia,Central Asia,Multiparty,2000
704,Uzbekistan,Asia,Central Asia,Multiparty,2001
704,Uzbekistan,Asia,Central Asia,Multiparty,2002
704,Uzbekistan,Asia,Central Asia,Multiparty,2003
704,Uzbekistan,Asia,Central Asia,Multiparty,2004
704,Uzbekistan,Asia,Central Asia,Multiparty,2005
704,Uzbekistan,Asia,Central Asia,Multiparty,2006
704,Uzbekistan,Asia,Central Asia,Multiparty,2007
704,Uzbekistan,Asia,Central Asia,Multiparty,2008
704,Uzbekistan,Asia,Central Asia,Multiparty,2009
704,Uzbekistan,Asia,Central Asia,Multiparty,2010
704,Uzbekistan,Asia,Central Asia,Multiparty,2011
704,Uzbekistan,Asia,Central Asia,Multiparty,2012
705,Kazakhstan,Asia,Central Asia,Multiparty,2000
705,Kazakhstan,Asia,Central Asia,Multiparty,2001
705,Kazakhstan,Asia,Central Asia,Multiparty,2002
705,Kazakhstan,Asia,Central Asia,Multiparty,2003
705,Kazakhstan,Asia,Central Asia,Multiparty,2004
705,Kazakhstan,Asia,Central Asia,Multiparty,2005
705,Kazakhstan,Asia,Central Asia,Multiparty,2006
705,Kazakhstan,Asia,Central Asia,Multiparty,2007
705,Kazakhstan,Asia,Central Asia,Multiparty,2008
705,Kazakhstan,Asia,Central Asia,Multiparty,2009
705,Kazakhstan,Asia,Central Asia,Multiparty,2010
705,Kazakhstan,Asia,Central Asia,Multiparty,2011
705,Kazakhstan,Asia,Central Asia,Multiparty,2012
710,China,Asia,Eastern Asia,Single Party,2000
710,China,Asia,Eastern Asia,Single Party,2001
710,China,Asia,Eastern Asia,Single Party,2002
710,China,Asia,Eastern Asia,Single Party,2003
710,China,Asia,Eastern Asia,Single Party,2004
710,China,Asia,Eastern Asia,Single Party,2005
710,China,Asia,Eastern Asia,Single Party,2006
710,China,Asia,Eastern Asia,Single Party,2007
710,China,Asia,Eastern Asia,Single Party,2008
710,China,Asia,Eastern Asia,Single Party,2009
710,China,Asia,Eastern Asia,Single Party,2010
710,China,Asia,Eastern Asia,Single Party,2011
710,China,Asia,Eastern Asia,Single Party,2012
712,Mongolia,Asia,Eastern Asia,Democracy,2000
712,Mongolia,Asia,Eastern Asia,Democracy,2001
712,Mongolia,Asia,Eastern Asia,Democracy,2002
712,Mongolia,Asia,Eastern Asia,Democracy,2003
712,Mongolia,Asia,Eastern Asia,Democracy,2004
712,Mongolia,Asia,Eastern Asia,Democracy,2005
712,Mongolia,Asia,Eastern Asia,Democracy,2006
712,Mongolia,Asia,Eastern Asia,Democracy,2007
712,Mongolia,Asia,Eastern Asia,Democracy,2008
712,Mongolia,Asia,Eastern Asia,Democracy,2009
712,Mongolia,Asia,Eastern Asia,Democracy,2010
712,Mongolia,Asia,Eastern Asia,Democracy,2011
712,Mongolia,Asia,Eastern Asia,Democracy,2012
713,Taiwan,Asia,Eastern Asia,Democracy,2000
713,Taiwan,Asia,Eastern Asia,Democracy,2001
713,Taiwan,Asia,Eastern Asia,Democracy,2002
713,Taiwan,Asia,Eastern Asia,Democracy,2003
713,Taiwan,Asia,Eastern Asia,Democracy,2004
713,Taiwan,Asia,Eastern Asia,Democracy,2005
713,Taiwan,Asia,Eastern Asia,Democracy,2006
713,Taiwan,Asia,Eastern Asia,Democracy,2007
713,Taiwan,Asia,Eastern Asia,Democracy,2008
713,Taiwan,Asia,Eastern Asia,Democracy,2009
713,Taiwan,Asia,Eastern Asia,Democracy,2010
713,Taiwan,Asia,Eastern Asia,Democracy,2011
713,Taiwan,Asia,Eastern Asia,Democracy,2012
731,Korea North,Asia,Eastern Asia,Single Party,2000
731,Korea North,Asia,Eastern Asia,Single Party,2001
731,Korea North,Asia,Eastern Asia,Single Party,2002
731,Korea North,Asia,Eastern Asia,Single Party,2003
731,Korea North,Asia,Eastern Asia,Single Party,2004
731,Korea North,Asia,Eastern Asia,Single Party,2005
731,Korea North,Asia,Eastern Asia,Single Party,2006
731,Korea North,Asia,Eastern Asia,Single Party,2007
731,Korea North,Asia,Eastern Asia,Single Party,2008
731,Korea North,Asia,Eastern Asia,Single Party,2009
731,Korea North,Asia,Eastern Asia,Single Party,2010
731,Korea North,Asia,Eastern Asia,Single Party,2011
731,Korea North,Asia,Eastern Asia,Single Party,2012
732,Korea South,Asia,Eastern Asia,Democracy,2000
732,Korea South,Asia,Eastern Asia,Democracy,2001
732,Korea South,Asia,Eastern Asia,Democracy,2002
732,Korea South,Asia,Eastern Asia,Democracy,2003
732,Korea South,Asia,Eastern Asia,Democracy,2004
732,Korea South,Asia,Eastern Asia,Democracy,2005
732,Korea South,Asia,Eastern Asia,Democracy,2006
732,Korea South,Asia,Eastern Asia,Democracy,2007
732,Korea South,Asia,Eastern Asia,Democracy,2008
732,Korea South,Asia,Eastern Asia,Democracy,2009
732,Korea South,Asia,Eastern Asia,Democracy,2010
732,Korea South,Asia,Eastern Asia,Democracy,2011
732,Korea South,Asia,Eastern Asia,Democracy,2012
740,Japan,Asia,Eastern Asia,Democracy,2000
740,Japan,Asia,Eastern Asia,Democracy,2001
740,Japan,Asia,Eastern Asia,Democracy,2002
740,Japan,Asia,Eastern Asia,Democracy,2003
740,Japan,Asia,Eastern Asia,Democracy,2004
740,Japan,Asia,Eastern Asia,Democracy,2005
740,Japan,Asia,Eastern Asia,Democracy,2006
740,Japan,Asia,Eastern Asia,Democracy,2007
740,Japan,Asia,Eastern Asia,Democracy,2008
740,Japan,Asia,Eastern Asia,Democracy,2009
740,Japan,Asia,Eastern Asia,Democracy,2010
740,Japan,Asia,Eastern Asia,Democracy,2011
740,Japan,Asia,Eastern Asia,Democracy,2012
750,India,Asia,Southern Asia,Democracy,2000
750,India,Asia,Southern Asia,Democracy,2001
750,India,Asia,Southern Asia,Democracy,2002
750,India,Asia,Southern Asia,Democracy,2003
750,India,Asia,Southern Asia,Democracy,2004
750,India,Asia,Southern Asia,Democracy,2005
750,India,Asia,Southern Asia,Democracy,2006
750,India,Asia,Southern Asia,Democracy,2007
750,India,Asia,Southern Asia,Democracy,2008
750,India,Asia,Southern Asia,Democracy,2009
750,India,Asia,Southern Asia,Democracy,2010
750,India,Asia,Southern Asia,Democracy,2011
750,India,Asia,Southern Asia,Democracy,2012
760,Bhutan,Asia,Southern Asia,Monarchy,2000
760,Bhutan,Asia,Southern Asia,Monarchy,2001
760,Bhutan,Asia,Southern Asia,Monarchy,2002
760,Bhutan,Asia,Southern Asia,Monarchy,2003
760,Bhutan,Asia,Southern Asia,Monarchy,2004
760,Bhutan,Asia,Southern Asia,Monarchy,2005
760,Bhutan,Asia,Southern Asia,Monarchy,2006
760,Bhutan,Asia,Southern Asia,Monarchy,2007
760,Bhutan,Asia,Southern Asia,Multiparty,2008
760,Bhutan,Asia,Southern Asia,Multiparty,2009
760,Bhutan,Asia,Southern Asia,Multiparty,2010
760,Bhutan,Asia,Southern Asia,Multiparty,2011
760,Bhutan,Asia,Southern Asia,Multiparty,2012
770,Pakistan,Asia,Southern Asia,Military,2000
770,Pakistan,Asia,Southern Asia,Military,2001
770,Pakistan,Asia,Southern Asia,Military,2002
770,Pakistan,Asia,Southern Asia,Military,2003
770,Pakistan,Asia,Southern Asia,Military,2004
770,Pakistan,Asia,Southern Asia,Military,2005
770,Pakistan,Asia,Southern Asia,Military,2006
770,Pakistan,Asia,Southern Asia,Military,2007
770,Pakistan,Asia,Southern Asia,Democracy,2008
770,Pakistan,Asia,Southern Asia,Democracy,2009
770,Pakistan,Asia,Southern Asia,Democracy,2010
770,Pakistan,Asia,Southern Asia,Democracy,2011
770,Pakistan,Asia,Southern Asia,Democracy,2012
771,Bangladesh,Asia,Southern Asia,Democracy,2000
771,Bangladesh,Asia,Southern Asia,Democracy,2001
771,Bangladesh,Asia,Southern Asia,Democracy,2002
771,Bangladesh,Asia,Southern Asia,Democracy,2003
771,Bangladesh,Asia,Southern Asia,Democracy,2004
771,Bangladesh,Asia,Southern Asia,Democracy,2005
771,Bangladesh,Asia,Southern Asia,Democracy,2006
771,Bangladesh,Asia,Southern Asia,Democracy,2007
771,Bangladesh,Asia,Southern Asia,Democracy,2008
771,Bangladesh,Asia,Southern Asia,Democracy,2009
771,Bangladesh,Asia,Southern Asia,Democracy,2010
771,Bangladesh,Asia,Southern Asia,Democracy,2011
771,Bangladesh,Asia,Southern Asia,Democracy,2012
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2000
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2001
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2002
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2003
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2004
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2005
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2006
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2007
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2008
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2009
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2010
775,Myanmar (Burma),Asia,South-Eastern Asia,Military,2011
775,Myanmar (Burma),Asia,South-Eastern Asia,Multiparty,2012
780,Sri Lanka,Asia,Southern Asia,Democracy,2000
780,Sri Lanka,Asia,Southern Asia,Democracy,2001
780,Sri Lanka,Asia,Southern Asia,Democracy,2002
780,Sri Lanka,Asia,Southern Asia,Democracy,2003
780,Sri Lanka,Asia,Southern Asia,Democracy,2004
780,Sri Lanka,Asia,Southern Asia,Democracy,2005
780,Sri Lanka,Asia,Southern Asia,Democracy,2006
780,Sri Lanka,Asia,Southern Asia,Democracy,2007
780,Sri Lanka,Asia,Southern Asia,Democracy,2008
780,Sri Lanka,Asia,Southern Asia,Democracy,2009
780,Sri Lanka,Asia,Southern Asia,Multiparty,2010
780,Sri Lanka,Asia,Southern Asia,Multiparty,2011
780,Sri Lanka,Asia,Southern Asia,Multiparty,2012
790,Nepal,Asia,Southern Asia,Democracy,2000
790,Nepal,Asia,Southern Asia,Democracy,2001
790,Nepal,Asia,Southern Asia,Monarchy,2002
790,Nepal,Asia,Southern Asia,Monarchy,2003
790,Nepal,Asia,Southern Asia,Monarchy,2004
790,Nepal,Asia,Southern Asia,Monarchy,2005
790,Nepal,Asia,Southern Asia,Democracy,2006
790,Nepal,Asia,Southern Asia,Democracy,2007
790,Nepal,Asia,Southern Asia,Democracy,2008
790,Nepal,Asia,Southern Asia,Democracy,2009
790,Nepal,Asia,Southern Asia,Democracy,2010
790,Nepal,Asia,Southern Asia,Democracy,2011
790,Nepal,Asia,Southern Asia,Democracy,2012
800,Thailand,Asia,South-Eastern Asia,Democracy,2000
800,Thailand,Asia,South-Eastern Asia,Democracy,2001
800,Thailand,Asia,South-Eastern Asia,Democracy,2002
800,Thailand,Asia,South-Eastern Asia,Democracy,2003
800,Thailand,Asia,South-Eastern Asia,Democracy,2004
800,Thailand,Asia,South-Eastern Asia,Democracy,2005
800,Thailand,Asia,South-Eastern Asia,Democracy,2006
800,Thailand,Asia,South-Eastern Asia,Military,2007
800,Thailand,Asia,South-Eastern Asia,Democracy,2008
800,Thailand,Asia,South-Eastern Asia,Democracy,2009
800,Thailand,Asia,South-Eastern Asia,Democracy,2010
800,Thailand,Asia,South-Eastern Asia,Democracy,2011
800,Thailand,Asia,South-Eastern Asia,Democracy,2012
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2000
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2001
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2002
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2003
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2004
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2005
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2006
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2007
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2008
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2009
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2010
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2011
811,Cambodia,Asia,South-Eastern Asia,Multiparty,2012
812,Laos,Asia,South-Eastern Asia,Single Party,2000
812,Laos,Asia,South-Eastern Asia,Single Party,2001
812,Laos,Asia,South-Eastern Asia,Single Party,2002
812,Laos,Asia,South-Eastern Asia,Single Party,2003
812,Laos,Asia,South-Eastern Asia,Single Party,2004
812,Laos,Asia,South-Eastern Asia,Single Party,2005
812,Laos,Asia,South-Eastern Asia,Single Party,2006
812,Laos,Asia,South-Eastern Asia,Single Party,2007
812,Laos,Asia,South-Eastern Asia,Single Party,2008
812,Laos,Asia,South-Eastern Asia,Single Party,2009
812,Laos,Asia,South-Eastern Asia,Single Party,2010
812,Laos,Asia,South-Eastern Asia,Single Party,2011
812,Laos,Asia,South-Eastern Asia,Single Party,2012
816,Vietnam,Asia,South-Eastern Asia,Single Party,2000
816,Vietnam,Asia,South-Eastern Asia,Single Party,2001
816,Vietnam,Asia,South-Eastern Asia,Single Party,2002
816,Vietnam,Asia,South-Eastern Asia,Single Party,2003
816,Vietnam,Asia,South-Eastern Asia,Single Party,2004
816,Vietnam,Asia,South-Eastern Asia,Single Party,2005
816,Vietnam,Asia,South-Eastern Asia,Single Party,2006
816,Vietnam,Asia,South-Eastern Asia,Single Party,2007
816,Vietnam,Asia,South-Eastern Asia,Single Party,2008
816,Vietnam,Asia,South-Eastern Asia,Single Party,2009
816,Vietnam,Asia,South-Eastern Asia,Single Party,2010
816,Vietnam,Asia,South-Eastern Asia,Single Party,2011
816,Vietnam,Asia,South-Eastern Asia,Single Party,2012
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2000
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2001
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2002
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2003
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2004
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2005
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2006
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2007
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2008
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2009
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2010
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2011
820,Malaysia,Asia,South-Eastern Asia,Multiparty,2012
830,Singapore,Asia,South-Eastern Asia,Multiparty,2000
830,Singapore,Asia,South-Eastern Asia,Multiparty,2001
830,Singapore,Asia,South-Eastern Asia,Multiparty,2002
830,Singapore,Asia,South-Eastern Asia,Multiparty,2003
830,Singapore,Asia,South-Eastern Asia,Multiparty,2004
830,Singapore,Asia,South-Eastern Asia,Multiparty,2005
830,Singapore,Asia,South-Eastern Asia,Multiparty,2006
830,Singapore,Asia,South-Eastern Asia,Multiparty,2007
830,Singapore,Asia,South-Eastern Asia,Multiparty,2008
830,Singapore,Asia,South-Eastern Asia,Multiparty,2009
830,Singapore,Asia,South-Eastern Asia,Multiparty,2010
830,Singapore,Asia,South-Eastern Asia,Multiparty,2011
830,Singapore,Asia,South-Eastern Asia,Multiparty,2012
840,Philippines,Asia,South-Eastern Asia,Democracy,2000
840,Philippines,Asia,South-Eastern Asia,Democracy,2001
840,Philippines,Asia,South-Eastern Asia,Democracy,2002
840,Philippines,Asia,South-Eastern Asia,Democracy,2003
840,Philippines,Asia,South-Eastern Asia,Democracy,2004
840,Philippines,Asia,South-Eastern Asia,Democracy,2005
840,Philippines,Asia,South-Eastern Asia,Democracy,2006
840,Philippines,Asia,South-Eastern Asia,Democracy,2007
840,Philippines,Asia,South-Eastern Asia,Democracy,2008
840,Philippines,Asia,South-Eastern Asia,Democracy,2009
840,Philippines,Asia,South-Eastern Asia,Democracy,2010
840,Philippines,Asia,South-Eastern Asia,Democracy,2011
840,Philippines,Asia,South-Eastern Asia,Democracy,2012
850,Indonesia,Asia,South-Eastern Asia,Democracy,2000
850,Indonesia,Asia,South-Eastern Asia,Democracy,2001
850,Indonesia,Asia,South-Eastern Asia,Democracy,2002
850,Indonesia,Asia,South-Eastern Asia,Democracy,2003
850,Indonesia,Asia,South-Eastern Asia,Democracy,2004
850,Indonesia,Asia,South-Eastern Asia,Democracy,2005
850,Indonesia,Asia,South-Eastern Asia,Democracy,2006
850,Indonesia,Asia,South-Eastern Asia,Democracy,2007
850,Indonesia,Asia,South-Eastern Asia,Democracy,2008
850,Indonesia,Asia,South-Eastern Asia,Democracy,2009
850,Indonesia,Asia,South-Eastern Asia,Democracy,2010
850,Indonesia,Asia,South-Eastern Asia,Democracy,2011
850,Indonesia,Asia,South-Eastern Asia,Democracy,2012
860,East Timor,Asia,South-Eastern Asia,Democracy,2002
860,East Timor,Asia,South-Eastern Asia,Democracy,2003
860,East Timor,Asia,South-Eastern Asia,Democracy,2004
860,East Timor,Asia,South-Eastern Asia,Democracy,2005
860,East Timor,Asia,South-Eastern Asia,Democracy,2006
860,East Timor,Asia,South-Eastern Asia,Democracy,2007
860,East Timor,Asia,South-Eastern Asia,Democracy,2008
860,East Timor,Asia,South-Eastern Asia,Democracy,2009
860,East Timor,Asia,South-Eastern Asia,Democracy,2010
860,East Timor,Asia,South-Eastern Asia,Democracy,2011
860,East Timor,Asia,South-Eastern Asia,Democracy,2012
900,Australia,Oceania,Australia and New Zealand,Democracy,2000
900,Australia,Oceania,Australia and New Zealand,Democracy,2001
900,Australia,Oceania,Australia and New Zealand,Democracy,2002
900,Australia,Oceania,Australia and New Zealand,Democracy,2003
900,Australia,Oceania,Australia and New Zealand,Democracy,2004
900,Australia,Oceania,Australia and New Zealand,Democracy,2005
900,Australia,Oceania,Australia and New Zealand,Democracy,2006
900,Australia,Oceania,Australia and New Zealand,Democracy,2007
900,Australia,Oceania,Australia and New Zealand,Democracy,2008
900,Australia,Oceania,Australia and New Zealand,Democracy,2009
900,Australia,Oceania,Australia and New Zealand,Democracy,2010
900,Australia,Oceania,Australia and New Zealand,Democracy,2011
900,Australia,Oceania,Australia and New Zealand,Democracy,2012
910,Papua New Guinea,Oceania,Melanesia,Democracy,2000
910,Papua New Guinea,Oceania,Melanesia,Democracy,2001
910,Papua New Guinea,Oceania,Melanesia,Democracy,2002
910,Papua New Guinea,Oceania,Melanesia,Democracy,2003
910,Papua New Guinea,Oceania,Melanesia,Democracy,2004
910,Papua New Guinea,Oceania,Melanesia,Democracy,2005
910,Papua New Guinea,Oceania,Melanesia,Democracy,2006
910,Papua New Guinea,Oceania,Melanesia,Democracy,2007
910,Papua New Guinea,Oceania,Melanesia,Democracy,2008
910,Papua New Guinea,Oceania,Melanesia,Democracy,2009
910,Papua New Guinea,Oceania,Melanesia,Democracy,2010
910,Papua New Guinea,Oceania,Melanesia,Democracy,2011
910,Papua New Guinea,Oceania,Melanesia,Democracy,2012
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2000
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2001
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2002
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2003
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2004
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2005
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2006
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2007
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2008
920,New Zealand,Oceania,Australia and New Zealand,Democracy,2009
