ccode2,year,session.x,ccode1,agree,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance,country,un_continent,un_region,regime
696,2008,63,710,0.887096774193548,-0.6653521,74,-0.8416987,76,0.1763466,United Arab Emirates,Asia,Western Asia,Monarchy
696,2009,64,710,0.905882352941176,-0.6438248,68,-1.003026,68,0.3592012,United Arab Emirates,Asia,Western Asia,Monarchy
696,2010,65,710,0.953488372093023,-0.8758027,67,-0.9495462,67,0.0737435,United Arab Emirates,Asia,Western Asia,Monarchy
696,2011,66,710,0.857894736842105,-0.744689,68,-0.7172247,68,0.0274643,United Arab Emirates,Asia,Western Asia,Monarchy
696,2012,67,710,0.883720930232558,-0.8695528,67,-1.020373,69,0.1508202,United Arab Emirates,Asia,Western Asia,Monarchy
698,2000,55,710,0.964285714285714,-0.7520626,67,-1.245123,64,0.4930604,Oman,Asia,Western Asia,Monarchy
698,2001,56,710,0.960526315789474,-0.5598295,68,-1.149091,65,0.5892615,Oman,Asia,Western Asia,Monarchy
698,2002,57,710,0.94,-0.5309098,72,-1.234187,74,0.7032772,Oman,Asia,Western Asia,Monarchy
698,2003,58,710,0.950549450549451,-0.9501601,75,-1.30309,76,0.3529299,Oman,Asia,Western Asia,Monarchy
698,2004,59,710,0.952380952380952,-0.831006,71,-1.142007,71,0.311001,Oman,Asia,Western Asia,Monarchy
698,2005,60,710,0.948453608247423,-0.7416621,74,-1.189942,74,0.4482799,Oman,Asia,Western Asia,Monarchy
698,2006,61,710,0.952380952380952,-0.8871786,90,-1.072542,88,0.1853634,Oman,Asia,Western Asia,Monarchy
698,2007,62,710,0.961538461538462,-0.6300299,78,-1.40207,78,0.7720401,Oman,Asia,Western Asia,Monarchy
698,2008,63,710,0.902173913043478,-0.6653521,74,-1.412029,73,0.7466769,Oman,Asia,Western Asia,Monarchy
698,2009,64,710,0.927710843373494,-0.6438248,68,-1.362874,67,0.7190492,Oman,Asia,Western Asia,Monarchy
698,2010,65,710,0.96551724137931,-0.8758027,67,-1.282184,68,0.4063813,Oman,Asia,Western Asia,Monarchy
698,2011,66,710,0.873684210526316,-0.744689,68,-1.19848,68,0.453791,Oman,Asia,Western Asia,Monarchy
698,2012,67,710,0.906976744186046,-0.8695528,67,-1.327404,69,0.4578512,Oman,Asia,Western Asia,Monarchy
70,2000,55,710,0.901315789473684,-0.7520626,67,-0.4655773,67,0.2864853,Mexico,Americas,Central America,Democracy
70,2001,56,710,0.932926829268293,-0.5598295,68,-0.5850672,68,0.0252377,Mexico,Americas,Central America,Democracy
70,2002,57,710,0.826732673267327,-0.5309098,72,-0.3435732,74,0.1873366,Mexico,Americas,Central America,Democracy
70,2003,58,710,0.912087912087912,-0.9501601,75,-0.3078099,76,0.6423502,Mexico,Americas,Central America,Democracy
70,2004,59,710,0.870588235294118,-0.831006,71,-0.1357305,72,0.6952755,Mexico,Americas,Central America,Democracy
70,2005,60,710,0.872448979591837,-0.7416621,74,-0.087026,74,0.6546361,Mexico,Americas,Central America,Democracy
70,2006,61,710,0.869158878504673,-0.8871786,90,-0.06214854,90,0.82503006,Mexico,Americas,Central America,Democracy
70,2007,62,710,0.858695652173913,-0.6300299,78,-0.07839291,79,0.55163699,Mexico,Americas,Central America,Democracy
70,2008,63,710,0.808510638297872,-0.6653521,74,-0.09271886,76,0.57263324,Mexico,Americas,Central America,Democracy
70,2009,64,710,0.882352941176471,-0.6438248,68,-0.09094341,68,0.55288139,Mexico,Americas,Central America,Democracy
70,2010,65,710,0.862068965517241,-0.8758027,67,-0.07386233,68,0.80194037,Mexico,Americas,Central America,Democracy
70,2011,66,710,0.836842105263158,-0.744689,68,-0.03927812,68,0.70541088,Mexico,Americas,Central America,Democracy
70,2012,67,710,0.837209302325581,-0.8695528,67,-0.0766792,69,0.7928736,Mexico,Americas,Central America,Democracy
700,2000,55,710,0.954545454545455,-0.7520626,67,-0.6621607,31,0.0899019,Afghanistan,Asia,Southern Asia,Military
700,2001,56,710,0.902173913043478,-0.5598295,68,-0.8879902,39,0.3281607,Afghanistan,Asia,Southern Asia,Military
700,2002,57,710,0.911764705882353,-0.5309098,72,-0.7127427,40,0.1818329,Afghanistan,Asia,Southern Asia,Multiparty
700,2003,58,710,0.948529411764706,-0.9501601,75,-0.8575796,59,0.0925805,Afghanistan,Asia,Southern Asia,Multiparty
700,2004,59,710,0.946969696969697,-0.831006,71,-0.7640283,59,0.0669777,Afghanistan,Asia,Southern Asia,Multiparty
700,2005,60,710,0.949367088607595,-0.7416621,74,-0.8057136,66,0.0640515,Afghanistan,Asia,Southern Asia,Multiparty
700,2006,61,710,0.916666666666667,-0.8871786,90,-0.3896851,83,0.4974935,Afghanistan,Asia,Southern Asia,Multiparty
700,2007,62,710,0.943820224719101,-0.6300299,78,-0.5809201,76,0.0491098,Afghanistan,Asia,Southern Asia,Multiparty
700,2008,63,710,0.927777777777778,-0.6653521,74,-0.6671729,72,0.00182079999999996,Afghanistan,Asia,Southern Asia,Multiparty
700,2009,64,710,0.947368421052632,-0.6438248,68,-0.7187006,61,0.0748758,Afghanistan,Asia,Southern Asia,Multiparty
700,2010,65,710,0.958333333333333,-0.8758027,67,-0.8558873,65,0.0199154,Afghanistan,Asia,Southern Asia,Multiparty
700,2011,66,710,0.907608695652174,-0.744689,68,-0.6709404,67,0.0737486000000001,Afghanistan,Asia,Southern Asia,Multiparty
700,2012,67,710,0.911764705882353,-0.8695528,67,-0.8064963,68,0.0630565,Afghanistan,Asia,Southern Asia,Multiparty
701,2000,55,710,0.86,-0.7520626,67,0.08665881,22,0.83872141,Turkmenistan,Asia,Central Asia,Single Party
701,2001,56,710,0.888888888888889,-0.5598295,68,0.01215602,24,0.57198552,Turkmenistan,Asia,Central Asia,Single Party
701,2002,57,710,0.844827586206897,-0.5309098,72,0.08087485,26,0.61178465,Turkmenistan,Asia,Central Asia,Single Party
701,2003,58,710,0.964788732394366,-0.9501601,75,-0.8595941,63,0.0905659999999999,Turkmenistan,Asia,Central Asia,Single Party
701,2004,59,710,0.9765625,-0.831006,71,-1.227209,56,0.396203,Turkmenistan,Asia,Central Asia,Single Party
701,2005,60,710,0.973684210526316,-0.7416621,74,-1.281634,55,0.5399719,Turkmenistan,Asia,Central Asia,Single Party
701,2006,61,710,0.961538461538462,-0.8871786,90,-0.7314647,63,0.1557139,Turkmenistan,Asia,Central Asia,Single Party
701,2007,62,710,0.945454545454545,-0.6300299,78,-0.9707773,53,0.3407474,Turkmenistan,Asia,Central Asia,Single Party
701,2008,63,710,0.9375,-0.6653521,74,-0.8537167,52,0.1883646,Turkmenistan,Asia,Central Asia,Single Party
701,2009,64,710,0.969230769230769,-0.6438248,68,-0.8741368,52,0.230312,Turkmenistan,Asia,Central Asia,Single Party
701,2010,65,710,0.923611111111111,-0.8758027,67,-0.7988633,57,0.0769394,Turkmenistan,Asia,Central Asia,Single Party
701,2011,66,710,0.932098765432099,-0.744689,68,-0.9428703,58,0.1981813,Turkmenistan,Asia,Central Asia,Single Party
701,2012,67,710,0.908450704225352,-0.8695528,67,-0.861888,60,0.00766480000000003,Turkmenistan,Asia,Central Asia,Single Party
702,2000,55,710,0.833333333333333,-0.7520626,67,0.1408189,38,0.8928815,Tajikistan,Asia,Central Asia,Multiparty
702,2002,57,710,0.862068965517241,-0.5309098,72,0.06758764,48,0.59849744,Tajikistan,Asia,Central Asia,Multiparty
702,2003,58,710,0.894736842105263,-0.9501601,75,0.08376963,67,1.03392973,Tajikistan,Asia,Central Asia,Multiparty
702,2004,59,710,0.91044776119403,-0.831006,71,-0.1094654,63,0.7215406,Tajikistan,Asia,Central Asia,Multiparty
702,2005,60,710,0.948051948051948,-0.7416621,74,-0.277758,68,0.4639041,Tajikistan,Asia,Central Asia,Multiparty
702,2006,61,710,0.954545454545455,-0.8871786,90,-0.3297,75,0.5574786,Tajikistan,Asia,Central Asia,Multiparty
702,2007,62,710,0.952054794520548,-0.6300299,78,-0.3412349,66,0.288795,Tajikistan,Asia,Central Asia,Multiparty
702,2008,63,710,0.947058823529412,-0.6653521,74,-0.4402471,72,0.225105,Tajikistan,Asia,Central Asia,Multiparty
702,2009,64,710,0.957746478873239,-0.6438248,68,-0.4344895,62,0.2093353,Tajikistan,Asia,Central Asia,Multiparty
702,2010,65,710,0.925925925925926,-0.8758027,67,-0.3254083,63,0.5503944,Tajikistan,Asia,Central Asia,Multiparty
702,2011,66,710,0.922619047619048,-0.744689,68,-0.3279269,62,0.4167621,Tajikistan,Asia,Central Asia,Multiparty
702,2012,67,710,0.915584415584416,-0.8695528,67,-0.389463,65,0.4800898,Tajikistan,Asia,Central Asia,Multiparty
703,2000,55,710,0.878571428571429,-0.7520626,67,0.09977205,62,0.85183465,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2002,57,710,0.866071428571429,-0.5309098,72,0.1024441,48,0.6333539,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2003,58,710,0.91358024691358,-0.9501601,75,0.07682297,69,1.02698307,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2004,59,710,0.935714285714286,-0.831006,71,-0.1871825,64,0.6438235,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2005,60,710,0.894736842105263,-0.7416621,74,-0.1896707,73,0.5519914,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2006,61,710,0.911764705882353,-0.8871786,90,-0.3348174,84,0.5523612,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2007,62,710,0.932584269662921,-0.6300299,78,-0.455126,76,0.1749039,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2008,63,710,0.922222222222222,-0.6653521,74,-0.3425948,74,0.3227573,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2009,64,710,0.949367088607595,-0.6438248,68,-0.3282491,64,0.3155757,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2010,65,710,0.913333333333333,-0.8758027,67,-0.1854047,58,0.690398,Kyrgyzstan,Asia,Central Asia,Multiparty
703,2011,66,710,0.895348837209302,-0.744689,68,-0.2858755,63,0.4588135,Kyrgyzstan,Asia,Central Asia,Democracy
703,2012,67,710,0.885542168674699,-0.8695528,67,-0.167718,68,0.7018348,Kyrgyzstan,Asia,Central Asia,Democracy
704,2000,55,710,0.777777777777778,-0.7520626,67,0.5144302,29,1.2664928,Uzbekistan,Asia,Central Asia,Multiparty
704,2002,57,710,0.707547169811321,-0.5309098,72,0.5232321,41,1.0541419,Uzbekistan,Asia,Central Asia,Multiparty
704,2003,58,710,0.769230769230769,-0.9501601,75,0.4502867,42,1.4004468,Uzbekistan,Asia,Central Asia,Multiparty
704,2004,59,710,0.8359375,-0.831006,71,0.1185393,59,0.9495453,Uzbekistan,Asia,Central Asia,Multiparty
704,2005,60,710,0.91566265060241,-0.7416621,74,-0.3396177,65,0.4020444,Uzbekistan,Asia,Central Asia,Multiparty
704,2006,61,710,0.955056179775281,-0.8871786,90,-0.4947521,77,0.3924265,Uzbekistan,Asia,Central Asia,Multiparty
704,2007,62,710,0.941176470588235,-0.6300299,78,-0.5144576,62,0.1155723,Uzbekistan,Asia,Central Asia,Multiparty
704,2008,63,710,0.94578313253012,-0.6653521,74,-0.4595812,70,0.2057709,Uzbekistan,Asia,Central Asia,Multiparty
704,2009,64,710,0.958333333333333,-0.6438248,68,-0.2480676,58,0.3957572,Uzbekistan,Asia,Central Asia,Multiparty
704,2010,65,710,0.907894736842105,-0.8758027,67,-0.3751556,62,0.5006471,Uzbekistan,Asia,Central Asia,Multiparty
704,2011,66,710,0.909638554216867,-0.744689,68,-0.526923,61,0.217766,Uzbekistan,Asia,Central Asia,Multiparty
704,2012,67,710,0.907894736842105,-0.8695528,67,-0.2462201,64,0.6233327,Uzbekistan,Asia,Central Asia,Multiparty
705,2000,55,710,0.826086956521739,-0.7520626,67,0.4056782,60,1.1577408,Kazakhstan,Asia,Central Asia,Multiparty
705,2001,56,710,0.891025641025641,-0.5598295,68,0.218468,65,0.7782975,Kazakhstan,Asia,Central Asia,Multiparty
705,2002,57,710,0.846938775510204,-0.5309098,72,0.1941985,74,0.7251083,Kazakhstan,Asia,Central Asia,Multiparty
705,2003,58,710,0.886363636363636,-0.9501601,75,0.1506584,73,1.1008185,Kazakhstan,Asia,Central Asia,Multiparty
705,2004,59,710,0.930379746835443,-0.831006,71,-0.09369835,70,0.73730765,Kazakhstan,Asia,Central Asia,Multiparty
705,2005,60,710,0.884210526315789,-0.7416621,74,-0.1705318,74,0.5711303,Kazakhstan,Asia,Central Asia,Multiparty
705,2006,61,710,0.912621359223301,-0.8871786,90,-0.246975,87,0.6402036,Kazakhstan,Asia,Central Asia,Multiparty
705,2007,62,710,0.918478260869565,-0.6300299,78,-0.1648167,79,0.4652132,Kazakhstan,Asia,Central Asia,Multiparty
705,2008,63,710,0.883333333333333,-0.6653521,74,-0.2097754,75,0.4555767,Kazakhstan,Asia,Central Asia,Multiparty
705,2009,64,710,0.928571428571429,-0.6438248,68,-0.2157822,68,0.4280426,Kazakhstan,Asia,Central Asia,Multiparty
705,2010,65,710,0.917647058823529,-0.8758027,67,-0.3021064,66,0.5736963,Kazakhstan,Asia,Central Asia,Multiparty
705,2011,66,710,0.894736842105263,-0.744689,68,-0.410601,68,0.334088,Kazakhstan,Asia,Central Asia,Multiparty
705,2012,67,710,0.898809523809524,-0.8695528,67,-0.3385102,67,0.5310426,Kazakhstan,Asia,Central Asia,Multiparty
712,2000,55,710,0.883561643835616,-0.7520626,67,-0.2313057,65,0.5207569,Mongolia,Asia,Eastern Asia,Democracy
712,2001,56,710,0.914473684210526,-0.5598295,68,-0.2687195,65,0.29111,Mongolia,Asia,Eastern Asia,Democracy
712,2002,57,710,0.833333333333333,-0.5309098,72,-0.4293422,65,0.1015676,Mongolia,Asia,Eastern Asia,Democracy
712,2003,58,710,0.931034482758621,-0.9501601,75,-0.3699539,73,0.5802062,Mongolia,Asia,Eastern Asia,Democracy
712,2004,59,710,0.943037974683544,-0.831006,71,-0.4386301,66,0.3923759,Mongolia,Asia,Eastern Asia,Democracy
712,2005,60,710,0.948051948051948,-0.7416621,74,-0.4491085,64,0.2925536,Mongolia,Asia,Eastern Asia,Democracy
712,2006,61,710,0.921875,-0.8871786,90,-0.3033183,80,0.5838603,Mongolia,Asia,Eastern Asia,Democracy
712,2007,62,710,0.921348314606742,-0.6300299,78,-0.2807826,76,0.3492473,Mongolia,Asia,Eastern Asia,Democracy
712,2008,63,710,0.877777777777778,-0.6653521,74,-0.3104833,72,0.3548688,Mongolia,Asia,Eastern Asia,Democracy
712,2009,64,710,0.94375,-0.6438248,68,-0.3950298,65,0.248795,Mongolia,Asia,Eastern Asia,Democracy
712,2010,65,710,0.910714285714286,-0.8758027,67,-0.273503,65,0.6022997,Mongolia,Asia,Eastern Asia,Democracy
712,2011,66,710,0.883333333333333,-0.744689,68,-0.2449609,65,0.4997281,Mongolia,Asia,Eastern Asia,Democracy
712,2012,67,710,0.86144578313253,-0.8695528,67,-0.2177034,66,0.6518494,Mongolia,Asia,Eastern Asia,Democracy
731,2000,55,710,0.972727272727273,-0.7520626,67,-1.466344,53,0.7142814,Korea North,Asia,Eastern Asia,Single Party
731,2001,56,710,0.9609375,-0.5598295,68,-1.582746,59,1.0229165,Korea North,Asia,Eastern Asia,Single Party
731,2002,57,710,0.935294117647059,-0.5309098,72,-1.550443,67,1.0195332,Korea North,Asia,Eastern Asia,Single Party
731,2003,58,710,0.958333333333333,-0.9501601,75,-1.247517,67,0.2973569,Korea North,Asia,Eastern Asia,Single Party
731,2004,59,710,0.97972972972973,-0.831006,71,-1.427556,62,0.59655,Korea North,Asia,Eastern Asia,Single Party
731,2005,60,710,0.960526315789474,-0.7416621,74,-1.382569,63,0.6409069,Korea North,Asia,Eastern Asia,Single Party
731,2006,61,710,0.934210526315789,-0.8871786,90,-1.029438,76,0.1422594,Korea North,Asia,Eastern Asia,Single Party
731,2007,62,710,0.94578313253012,-0.6300299,78,-1.243116,75,0.6130861,Korea North,Asia,Eastern Asia,Single Party
731,2008,63,710,0.946666666666667,-0.6653521,74,-1.43981,68,0.7744579,Korea North,Asia,Eastern Asia,Single Party
731,2009,64,710,0.888888888888889,-0.6438248,68,-1.636766,65,0.9929412,Korea North,Asia,Eastern Asia,Single Party
731,2010,65,710,0.87012987012987,-0.8758027,67,-2.115366,65,1.2395633,Korea North,Asia,Eastern Asia,Single Party
731,2011,66,710,0.833333333333333,-0.744689,68,-1.823159,60,1.07847,Korea North,Asia,Eastern Asia,Single Party
731,2012,67,710,0.807692307692308,-0.8695528,67,-2.056939,66,1.1873862,Korea North,Asia,Eastern Asia,Single Party
732,2000,55,710,0.756944444444444,-0.7520626,67,0.6390697,64,1.3911323,Korea South,Asia,Eastern Asia,Democracy
732,2001,56,710,0.765822784810127,-0.5598295,68,0.6574662,68,1.2172957,Korea South,Asia,Eastern Asia,Democracy
732,2002,57,710,0.675,-0.5309098,72,0.8012962,74,1.332206,Korea South,Asia,Eastern Asia,Democracy
732,2003,58,710,0.730769230769231,-0.9501601,75,0.7784876,76,1.7286477,Korea South,Asia,Eastern Asia,Democracy
732,2004,59,710,0.729411764705882,-0.831006,71,0.7622191,71,1.5932251,Korea South,Asia,Eastern Asia,Democracy
732,2005,60,710,0.77319587628866,-0.7416621,74,0.5580287,75,1.2996908,Korea South,Asia,Eastern Asia,Democracy
732,2006,61,710,0.715596330275229,-0.8871786,90,0.6934611,92,1.5806397,Korea South,Asia,Eastern Asia,Democracy
732,2007,62,710,0.75,-0.6300299,78,0.5615021,78,1.191532,Korea South,Asia,Eastern Asia,Democracy
732,2008,63,710,0.709677419354839,-0.6653521,74,0.6124311,75,1.2777832,Korea South,Asia,Eastern Asia,Democracy
732,2009,64,710,0.720238095238095,-0.6438248,68,0.6643532,68,1.308178,Korea South,Asia,Eastern Asia,Democracy
732,2010,65,710,0.761904761904762,-0.8758027,67,0.6043817,66,1.4801844,Korea South,Asia,Eastern Asia,Democracy
732,2011,66,710,0.695652173913043,-0.744689,68,0.6993246,67,1.4440136,Korea South,Asia,Eastern Asia,Democracy
732,2012,67,710,0.720930232558139,-0.8695528,67,0.7134565,69,1.5830093,Korea South,Asia,Eastern Asia,Democracy
740,2000,55,710,0.756578947368421,-0.7520626,67,0.7653139,67,1.5173765,Japan,Asia,Eastern Asia,Democracy
740,2001,56,710,0.75,-0.5598295,68,0.8091491,69,1.3689786,Japan,Asia,Eastern Asia,Democracy
740,2002,57,710,0.688118811881188,-0.5309098,72,0.7959955,75,1.3269053,Japan,Asia,Eastern Asia,Democracy
740,2003,58,710,0.71978021978022,-0.9501601,75,0.7660153,76,1.7161754,Japan,Asia,Eastern Asia,Democracy
740,2004,59,710,0.711764705882353,-0.831006,71,0.7928426,72,1.6238486,Japan,Asia,Eastern Asia,Democracy
740,2005,60,710,0.702020202020202,-0.7416621,74,0.7385849,75,1.480247,Japan,Asia,Eastern Asia,Democracy
740,2006,61,710,0.701834862385321,-0.8871786,90,0.8804788,92,1.7676574,Japan,Asia,Eastern Asia,Democracy
740,2007,62,710,0.71195652173913,-0.6300299,78,0.6115183,79,1.2415482,Japan,Asia,Eastern Asia,Democracy
740,2008,63,710,0.709677419354839,-0.6653521,74,0.5400252,75,1.2053773,Japan,Asia,Eastern Asia,Democracy
740,2009,64,710,0.732142857142857,-0.6438248,68,0.6184636,68,1.2622884,Japan,Asia,Eastern Asia,Democracy
740,2010,65,710,0.775862068965517,-0.8758027,67,0.6505759,68,1.5263786,Japan,Asia,Eastern Asia,Democracy
740,2011,66,710,0.7,-0.744689,68,0.6763185,68,1.4210075,Japan,Asia,Eastern Asia,Democracy
740,2012,67,710,0.738372093023256,-0.8695528,67,0.6097672,69,1.47932,Japan,Asia,Eastern Asia,Democracy
750,2000,55,710,0.822368421052632,-0.7520626,67,-0.6470104,67,0.1050522,India,Asia,Southern Asia,Democracy
750,2001,56,710,0.825,-0.5598295,68,-0.6193816,67,0.0595521,India,Asia,Southern Asia,Democracy
750,2002,57,710,0.792079207920792,-0.5309098,72,-0.1424929,74,0.3884169,India,Asia,Southern Asia,Democracy
750,2003,58,710,0.846153846153846,-0.9501601,75,-0.1260557,76,0.8241044,India,Asia,Southern Asia,Democracy
750,2004,59,710,0.858823529411765,-0.831006,71,-0.4018204,72,0.4291856,India,Asia,Southern Asia,Democracy
750,2005,60,710,0.828282828282828,-0.7416621,74,-0.2364913,75,0.5051708,India,Asia,Southern Asia,Democracy
750,2006,61,710,0.888888888888889,-0.8871786,90,-0.5858184,91,0.3013602,India,Asia,Southern Asia,Democracy
750,2007,62,710,0.869565217391304,-0.6300299,78,-0.4957863,79,0.1342436,India,Asia,Southern Asia,Democracy
750,2008,63,710,0.854838709677419,-0.6653521,74,-0.6815746,75,0.0162225,India,Asia,Southern Asia,Democracy
750,2009,64,710,0.876470588235294,-0.6438248,68,-0.4901231,68,0.1537017,India,Asia,Southern Asia,Democracy
750,2010,65,710,0.816091954022989,-0.8758027,67,-0.560888,68,0.3149147,India,Asia,Southern Asia,Democracy
750,2011,66,710,0.826315789473684,-0.744689,68,-0.5383313,68,0.2063577,India,Asia,Southern Asia,Democracy
750,2012,67,710,0.813953488372093,-0.8695528,67,-0.6842111,69,0.1853417,India,Asia,Southern Asia,Democracy
760,2000,55,710,0.888888888888889,-0.7520626,67,-0.9436636,55,0.191601,Bhutan,Asia,Southern Asia,Monarchy
760,2001,56,710,0.895522388059702,-0.5598295,68,-0.6579571,57,0.0981276,Bhutan,Asia,Southern Asia,Monarchy
760,2002,57,710,0.840277777777778,-0.5309098,72,-0.5597761,52,0.0288663,Bhutan,Asia,Southern Asia,Monarchy
760,2003,58,710,0.85,-0.9501601,75,-0.204109,59,0.7460511,Bhutan,Asia,Southern Asia,Monarchy
760,2004,59,710,0.89344262295082,-0.831006,71,-0.5378655,49,0.2931405,Bhutan,Asia,Southern Asia,Monarchy
760,2005,60,710,0.911392405063291,-0.7416621,74,-0.4870738,68,0.2545883,Bhutan,Asia,Southern Asia,Monarchy
760,2006,61,710,0.889423076923077,-0.8871786,90,-0.531133,88,0.3560456,Bhutan,Asia,Southern Asia,Monarchy
760,2007,62,710,0.876623376623377,-0.6300299,78,-0.3655364,69,0.2644935,Bhutan,Asia,Southern Asia,Monarchy
760,2008,63,710,0.863095238095238,-0.6653521,74,-0.4562924,70,0.2090597,Bhutan,Asia,Southern Asia,Multiparty
760,2009,64,710,0.915584415584416,-0.6438248,68,-0.5455929,63,0.0982318999999999,Bhutan,Asia,Southern Asia,Multiparty
760,2010,65,710,0.8625,-0.8758027,67,-0.4585082,62,0.4172945,Bhutan,Asia,Southern Asia,Multiparty
760,2011,66,710,0.886363636363636,-0.744689,68,-0.5778053,63,0.1668837,Bhutan,Asia,Southern Asia,Multiparty
760,2012,67,710,0.864705882352941,-0.8695528,67,-0.5385204,69,0.3310324,Bhutan,Asia,Southern Asia,Multiparty
770,2000,55,710,0.923611111111111,-0.7520626,67,-0.9090173,65,0.1569547,Pakistan,Asia,Southern Asia,Military
770,2001,56,710,0.9,-0.5598295,68,-0.751019,67,0.1911895,Pakistan,Asia,Southern Asia,Military
770,2002,57,710,0.895,-0.5309098,72,-0.3329182,73,0.1979916,Pakistan,Asia,Southern Asia,Military
770,2003,58,710,0.928571428571429,-0.9501601,75,-0.4204177,76,0.5297424,Pakistan,Asia,Southern Asia,Military
770,2004,59,710,0.91566265060241,-0.831006,71,-0.6576911,71,0.1733149,Pakistan,Asia,Southern Asia,Military
770,2005,60,710,0.90625,-0.7416621,74,-0.6327875,73,0.1088746,Pakistan,Asia,Southern Asia,Military
770,2006,61,710,0.935779816513762,-0.8871786,90,-0.6815876,90,0.205591,Pakistan,Asia,Southern Asia,Military
770,2007,62,710,0.918478260869565,-0.6300299,78,-0.6180046,79,0.0120253,Pakistan,Asia,Southern Asia,Military
770,2008,63,710,0.903225806451613,-0.6653521,74,-0.7713258,75,0.1059737,Pakistan,Asia,Southern Asia,Democracy
770,2009,64,710,0.916666666666667,-0.6438248,68,-0.5515043,68,0.0923205,Pakistan,Asia,Southern Asia,Democracy
770,2010,65,710,0.862068965517241,-0.8758027,67,-0.8533758,68,0.0224269,Pakistan,Asia,Southern Asia,Democracy
770,2011,66,710,0.858695652173913,-0.744689,68,-0.784878,65,0.0401889999999999,Pakistan,Asia,Southern Asia,Democracy
770,2012,67,710,0.875,-0.8695528,67,-0.9454026,68,0.0758498,Pakistan,Asia,Southern Asia,Democracy
771,2000,55,710,0.921052631578947,-0.7520626,67,-0.8235842,67,0.0715216,Bangladesh,Asia,Southern Asia,Democracy
771,2001,56,710,0.939024390243902,-0.5598295,68,-0.6472472,68,0.0874177,Bangladesh,Asia,Southern Asia,Democracy
771,2002,57,710,0.910891089108911,-0.5309098,72,-0.8904997,74,0.3595899,Bangladesh,Asia,Southern Asia,Democracy
771,2003,58,710,0.949438202247191,-0.9501601,75,-0.9501816,74,2.15000000000076e-5,Bangladesh,Asia,Southern Asia,Democracy
771,2004,59,710,0.941176470588235,-0.831006,71,-1.126781,72,0.295775,Bangladesh,Asia,Southern Asia,Democracy
771,2005,60,710,0.944444444444444,-0.7416621,74,-1.008176,75,0.2665139,Bangladesh,Asia,Southern Asia,Democracy
771,2006,61,710,0.966981132075472,-0.8871786,90,-0.9681153,89,0.0809367,Bangladesh,Asia,Southern Asia,Democracy
771,2007,62,710,0.96195652173913,-0.6300299,78,-0.993569,79,0.3635391,Bangladesh,Asia,Southern Asia,Democracy
771,2008,63,710,0.934782608695652,-0.6653521,74,-0.8316953,74,0.1663432,Bangladesh,Asia,Southern Asia,Democracy
771,2009,64,710,0.95,-0.6438248,68,-0.8594935,63,0.2156687,Bangladesh,Asia,Southern Asia,Democracy
771,2010,65,710,0.96551724137931,-0.8758027,67,-1.026108,68,0.1503053,Bangladesh,Asia,Southern Asia,Democracy
771,2011,66,710,0.925531914893617,-0.744689,68,-1.031845,67,0.287156,Bangladesh,Asia,Southern Asia,Democracy
771,2012,67,710,0.912790697674419,-0.8695528,67,-0.8387613,69,0.0307915,Bangladesh,Asia,Southern Asia,Democracy
775,2000,55,710,0.972972972972973,-0.7520626,67,-1.394864,67,0.6428014,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2001,56,710,0.961538461538462,-0.5598295,68,-1.404146,68,0.8443165,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2002,57,710,0.940594059405941,-0.5309098,72,-1.292222,74,0.7613122,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2003,58,710,0.960674157303371,-0.9501601,75,-1.500191,75,0.5500309,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2004,59,710,0.951807228915663,-0.831006,71,-1.335448,71,0.504442,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2005,60,710,0.950549450549451,-0.7416621,74,-1.081412,73,0.3397499,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2006,61,710,0.95360824742268,-0.8871786,90,-1.240946,90,0.3537674,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2007,62,710,0.945652173913043,-0.6300299,78,-1.200127,79,0.5700971,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2008,63,710,0.934782608695652,-0.6653521,74,-1.339418,76,0.6740659,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2009,64,710,0.923076923076923,-0.6438248,68,-1.34064,62,0.6968152,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2010,65,710,0.94047619047619,-0.8758027,67,-1.060591,67,0.1847883,Myanmar (Burma),Asia,South-Eastern Asia,Military
775,2011,66,710,0.891025641025641,-0.744689,68,-1.328567,54,0.583878,Myanmar (Burma),Asia,South-Eastern Asia,Military
